RA,DEC,Vmag
55.29108,4.1858053,8.45
55.293842,3.6113782,9.61
55.295544,-44.590115,9.06
55.296394,-73.92933,8.4
55.29758,-34.906147,8.58
55.299747,58.84493,6.84
55.303047,-19.39141,8.96
55.307148,75.39903,9.46
55.307495,-11.802418,6.49
55.310375,10.657285,10.23
55.312115,-48.873425,9.23
55.31636,45.89584,7.93
55.318554,-5.680972,8.86
55.32313,-35.437645,9.12
55.326633,28.702755,6.88
55.33441,-27.9224,9.69
55.342514,-9.193426,8.61
55.343292,-19.58439,6.58
55.34394,36.379314,7.69
55.3457,23.486938,9.17
55.3464,34.98052,7.81
55.347,-41.753036,7.65
55.34739,46.502106,10.11
55.34944,46.167965,8.56
55.355125,-0.22043355,8.06
55.356888,50.821568,8.2
55.357582,14.888624,9.66
55.35942,-16.318058,9.16
55.35978,19.388584,8.09
55.36782,12.607919,8.1
55.369576,50.120396,10.64
55.369556,79.535286,8.27
55.373535,13.523372,9.21
55.37426,-66.47719,7.78
55.38384,10.081773,7.25
55.391262,-58.987297,10.25
55.392094,-78.29868,8.89
55.3931,-14.299288,7.29
55.396603,9.330375,10.84
55.400684,25.61932,10.1
55.402416,-55.67486,8.9
55.404488,-20.367662,9.06
55.405315,55.21856,11.34
55.40768,-68.16948,9.32
55.408627,-0.16358446,8.67
55.409264,39.699696,8.9
55.41577,-33.39222,8.88
55.42269,-2.8474984,8.07
55.43064,37.587154,7.78
55.43504,-51.42569,9.03
55.439793,-47.775734,6.96
55.450714,62.648438,6.99
55.45434,-28.787771,9.34
55.454437,7.3179965,8.18
55.455868,-48.239178,7.54
55.45761,53.293686,9.34
55.45886,-17.051609,9.4
55.45899,-43.7677,8.16
55.459988,-62.767075,9.73
55.466557,-10.697853,8.25
55.472298,-5.939399,10.02
55.47313,-43.272957,8.63
55.476315,-14.363193,7.05
55.477753,-57.99903,8.43
55.47915,43.514374,7.6
55.479942,-78.76987,8.89
55.479893,0.5426831,10.97
55.48687,66.1175,7.84
55.490196,-6.418608,8.95
55.494926,-15.132897,11.08
55.496662,-24.652231,6.77
55.497913,3.3934808,11.31
55.50173,46.68824,11.86
55.50205,38.82415,8.31
55.50229,-23.644598,8.61
55.506863,14.922172,9.47
55.507736,-59.996044,7.99
55.507854,18.20571,10.17
55.508152,-21.237251,8.32
55.510242,54.92077,9.25
55.512234,58.748543,8.75
55.514416,-84.08349,7.67
55.51723,-17.145916,7.7
55.51968,22.858564,9.17
55.5232,-23.24708,8.72
55.52691,16.956028,8.91
55.527695,-30.258192,8.6
55.534424,62.285385,9.2
55.5357,-49.426765,8.29
55.538147,-34.421097,8.94
55.538853,63.216805,5.06
55.539837,-40.04942,8.92
55.541065,-45.95789,6.5
55.541817,28.306946,8.06
55.55151,14.792905,8.23
55.552814,10.739793,10.74
55.5563,-49.15155,7.63
55.55735,-15.963274,7.88
55.562096,-31.938362,4.99
55.56633,22.786457,7.4
55.573147,31.167912,9.73
55.573605,45.437305,8.3
55.57599,37.26736,9.24
55.578953,19.700254,5.68
55.58279,-32.109188,8.81
55.585926,-44.56884,9.47
55.585968,7.5521674,7.71
55.59436,33.965027,4.97
55.595013,-50.795784,7.35
55.596123,-55.456306,8.94
55.599987,21.473492,9.85
55.6001,22.421139,10.4
55.607243,15.815329,9.32
55.61074,-80.020164,8.24
55.615166,32.939236,6.77
55.61971,-80.025475,10.21
55.62106,-67.28073,8.37
55.62256,35.63914,9.55
55.62401,26.57218,8.13
55.62445,20.14999,8.42
55.630356,35.532745,9.11
55.63461,-73.32607,9.09
55.636826,-85.26196,6.4
55.643562,-64.195305,7.36
55.643738,4.139647,9.68
55.64612,6.9866934,10.9
55.645718,2.8007047,10.6
55.649708,77.170395,7.88
55.652653,52.29884,7.72
55.653698,5.698124,9.18
55.653683,17.293495,7.07
55.655228,8.6346035,7.05
55.66585,-20.545454,9.16
55.66854,-18.815966,8.85
55.671486,21.281658,7.91
55.673725,51.173172,7.95
55.678062,59.96939,5.74
55.679146,-51.286606,8.51
55.681557,-4.605525,7.71
55.685673,-18.713799,7.56
55.68615,-24.466326,9.2
55.688313,69.84565,6.98
55.691303,7.9029517,7.74
55.694042,-2.3607311,9.38
55.704754,-22.9104,8.15
55.708565,-37.31352,4.59
55.709564,-50.083908,8.7
55.71526,4.1224155,8.44
55.717083,11.960406,8.48
55.72051,-16.07588,9.11
55.728313,56.40516,8.14
55.730297,49.182537,8.62
55.731262,47.78755,3.01
55.731773,50.1861,9.06
55.738533,-8.855909,9.24
55.751167,57.56557,8.34
55.755978,33.3246,9.31
55.768528,-54.472088,8.56
55.76984,-50.643078,6.97
55.77582,-12.894336,10.87
55.778286,-63.44848,8.74
55.779026,-25.975822,8.46
55.779716,-37.04381,7.67
55.780342,40.99379,7.97
55.788094,-61.508663,7.45
55.789013,34.8201,10.62
55.790173,-32.529293,7.77
55.791794,-31.019276,7.07
55.800823,73.39983,8.61
55.8011,1.5205301,10.11
55.80163,-52.24753,7.96
55.811165,-0.07791399,9.25
55.81209,-9.763394,3.52
55.82543,12.793942,9.11
55.827763,8.508244,9.66
55.840767,-11.712223,8.81
55.84169,-54.293266,9.45
55.84328,-2.0696294,7.14
55.84816,49.598564,9.8
55.84897,0.94599533,9.82
55.84947,51.34463,8.94
55.850044,34.116257,7.51
55.852703,-74.00861,7.53
55.85288,0.4451297,8.48
55.861523,-39.62304,9.52
55.86618,-33.50227,8.37
55.8755,83.36021,8.1
55.877235,-59.014362,9.52
55.877228,-61.626186,7.48
55.890972,-10.485661,5.59
55.901474,-2.0778394,7.29
55.908577,-47.16895,9.69
55.913433,-61.269806,10.61
55.91852,-4.848024,9.23
55.921726,-36.8893,9.43
55.92306,23.64915,7.93
55.927475,-72.609116,8.51
55.92999,25.08071,7.52
55.936848,-29.532026,10.34
55.938538,16.667261,10.83
55.940155,-9.603008,7.2
55.941746,26.381124,7.35
55.94672,19.665031,6.13
55.94873,42.60336,7.48
55.94769,53.52762,9.28
55.949318,-41.370316,9.66
55.967644,37.978214,8.23
55.968243,16.022058,8.58
55.96901,16.67202,9.99
55.97411,-31.44063,8.32
55.977882,-4.2795177,9.04
55.97832,-7.8825264,7.64
55.979576,60.410374,10.43
55.97919,-52.04681,9.45
55.980595,-19.110899,7.1
55.986336,18.896135,9.9
55.991234,-28.628643,7.25
55.991497,29.682997,8.05
55.99551,38.373764,7.66
55.997833,34.188763,10.18
56.000328,14.620438,8.61
56.002224,52.468777,9.37
56.0072,38.374886,8.26
56.01137,-34.058025,9.54
56.01272,36.877026,8.89
56.012848,64.61411,8.96
56.013386,-0.7920163,10.71
56.015717,-56.621887,8.81
56.024044,44.884697,7.52
56.024628,5.0555625,9.34
56.02658,-40.66029,6.45
56.02678,48.523655,6.06
56.028477,-1.9717981,8.34
56.03822,-38.281773,6.99
56.049908,-64.8069,3.84
56.05431,-41.279682,8.96
56.05528,-43.23621,8.12
56.056957,43.148945,9.08
56.057644,9.696823,9.38
56.06853,-54.477825,7.32
56.076897,-66.696655,8.25
56.077656,-41.897686,7.48
56.079716,32.28825,3.84
56.089985,-21.106434,8.18
56.10795,44.357197,8.63
56.111816,-0.687237,10.49
56.116585,-44.77252,9.24
56.117516,20.928736,6.09
56.118313,-37.626705,9.37
56.12241,-12.058626,8.3
56.12553,47.56411,8.46
56.127125,-1.1630912,5.24
56.128944,34.97313,10.63
56.12873,-3.4978704,8.8
56.130966,36.460102,5.6
56.134335,-20.475452,10.06
56.136356,-8.5868,8.26
56.137653,-25.167229,9.07
56.14121,-54.27403,6.29
56.142445,32.162807,8.51
56.143143,17.747343,9.23
56.146286,35.85573,8.37
56.147316,32.16794,9.67
56.14938,11.137678,8.66
56.154926,27.897448,6.75
56.15512,76.91716,9.18
56.16483,10.177943,8.62
56.16766,1.9382857,7.91
56.169567,29.822464,8.37
56.170456,46.09981,6.1
56.17122,50.542923,7.55
56.1757,-53.23314,9.65
56.177597,-10.776565,7.95
56.17933,-1.4504805,10.22
56.182785,13.98945,9.81
56.18689,20.748003,8.7
56.187515,27.921072,6.86
56.189262,-38.818027,7.51
56.189552,-13.4679365,8.32
56.19187,-54.166275,8.28
56.195183,-70.02665,7.42
56.196747,-45.926205,8.06
56.1975,-71.703476,8.95
56.200897,24.28947,5.45
56.200962,40.938686,8.33
56.203472,46.035843,7.72
56.20805,-0.7573883,8.97
56.210346,-48.0613,6.49
56.210594,-56.334534,7.83
56.211025,68.820694,8.3
56.213028,11.92,9.13
56.213486,23.268923,8.98
56.21359,30.13571,8.22
56.218906,24.113338,3.72
56.219032,-23.380533,7.51
56.219486,-56.658085,7.95
56.22013,9.30738,10.56
56.22088,19.830622,8.47
56.22237,82.6732,9.89
56.23368,14.64002,10.69
56.23541,-0.29672012,5.56
56.236492,-52.08092,8.1
56.237823,-21.583115,8.49
56.242294,-31.601017,8.89
56.2429,78.06104,8.31
56.24551,22.032454,9.49
56.245552,8.31957,9.1
56.245586,61.46371,7.66
56.253975,-38.859016,10.64
56.25646,-70.0241,7.57
56.258133,-19.134867,8.74
56.25879,-51.316658,9.55
56.260338,-33.45178,9.08
56.261314,2.6212673,6.65
56.261543,6.6366553,8.16
56.267868,-27.607357,8.69
56.26802,40.079517,7.51
56.279675,74.54258,6.71
56.283894,-63.729187,7.36
56.28419,26.292505,11.49
56.286198,48.48733,7.99
56.29058,24.83926,5.66
56.29786,-65.63274,9.46
56.298466,42.57855,3.77
56.300114,-16.41046,8.88
56.30206,24.467278,4.3
56.302814,-51.25987,7.8
56.31084,48.195225,7.95
56.31615,-47.359478,5.72
56.31715,-60.909588,10.88
56.31904,37.40575,10.36
56.323086,-16.489172,9.86
56.32312,4.437933,8.1
56.334038,-20.524006,7.44
56.337486,60.35094,8.02
56.344265,49.861725,8.04
56.346523,-32.637333,8.46
56.348896,-71.658134,6.26
56.350555,-27.862478,8.21
56.35346,-29.651829,9.93
56.355736,-7.937123,8.1
56.36474,28.668709,7.41
56.364822,47.660355,7.18
56.37943,42.00692,6.89
56.380474,-15.3731785,7.61
56.38289,-37.883053,8.82
56.38328,21.246693,7.75
56.388016,-25.915476,6.97
56.390064,45.35404,7.65
56.391846,-42.048622,8.41
56.39408,3.2397435,7.71
56.400005,13.247394,10.1
56.40454,38.67626,6.45
56.40925,-10.289195,9.19
56.41056,-6.3234663,9.19
56.41317,32.440037,9.32
56.41435,-17.143465,8.14
56.41851,6.049991,5.34
56.419537,-47.50513,9.54
56.42926,-30.090393,8.52
56.43369,66.53869,10.28
56.43555,0.61727834,8.25
56.435467,58.855812,7.76
56.44017,-32.481304,8.48
56.44439,57.870705,8.46
56.451378,33.632217,10.31
56.453396,23.147148,6.85
56.456367,-44.618263,9.83
56.456696,24.367748,3.87
56.460705,55.06381,6.83
56.463375,-38.58324,8.26
56.471794,45.599937,7.58
56.47279,0.222687,7.4
56.476986,24.55451,5.76
56.48959,6.364146,9.94
56.489132,73.03496,8.34
56.490025,-9.008515,7.92
56.49641,25.39859,8.04
56.496914,45.6819,5.66
56.503914,67.20161,5.79
56.504185,18.566706,9.16
56.509716,63.345047,4.78
56.512085,24.527899,6.43
56.519947,21.998472,9.46
56.525806,53.905304,7.88
56.52613,10.548832,7.59
56.52808,27.346193,9.61
56.535564,-12.101589,4.43
56.53654,-36.13546,8.86
56.539013,6.8035207,5.91
56.539608,28.859293,7.9
56.539906,-41.206203,9.26
56.542507,-23.083775,8.82
56.55228,-25.531925,8.84
56.55489,-24.390974,8.65
56.555317,-9.882781,6.87
56.557816,71.618126,6.97
56.564137,42.45461,8.77
56.565063,-66.5041,7.66
56.567173,7.6926107,10.09
56.576576,-47.89432,8.08
56.58057,20.879787,11.54
56.58156,23.948359,4.14
56.583916,26.215502,9.61
56.58562,16.374132,8.09
56.59345,42.11378,10.1
56.596436,-8.168438,8.37
56.597572,27.775774,9.24
56.606327,17.917692,9.87
56.606655,3.7545798,10.07
56.607613,29.672064,8.38
56.60939,13.5091,6.88
56.614285,-29.338158,5.91
56.616364,37.147804,8.54
56.620487,61.721592,9.52
56.62627,-22.299952,11.13
56.631924,33.865536,10.38
56.631992,-15.248884,8.2
56.639774,-76.71593,8.06
56.645123,25.843859,8.72
56.65113,43.506077,9.59
56.65244,-9.442332,8.27
56.653687,-74.50795,8.01
56.661877,36.954586,10.99
56.666466,-32.21144,8.28
56.670296,32.290188,6.68
56.67219,-59.940773,9.2
56.673958,-69.44586,8.75
56.67382,48.802,7.86
56.674175,-25.357248,7.18
56.679604,59.804516,9.57
56.683437,-39.86943,9.46
56.686867,-24.85581,7.64
56.690506,-30.853703,8.28
56.69967,-26.618418,9.36
56.702473,0.988149,10.92
56.703865,30.808306,10.23
56.70695,47.603897,7.57
56.707287,11.184102,8.27
56.707603,4.8808155,8.55
56.708515,30.80928,9.91
56.709206,-66.813545,8.85
56.7104,48.537476,12.27
56.710743,35.453724,9.28
56.711716,-9.387848,9.31
56.712032,-23.249723,4.22
56.715458,-59.054104,9.78
56.71753,-42.251377,9.74
56.718456,-45.835648,9.19
56.720062,41.85939,8.31
56.72661,60.46548,9.99
56.731567,18.28396,8.94
56.73366,9.530385,7.98
56.733925,-14.478302,7.49
56.737835,-43.80694,8.23
56.738247,58.960762,8.8
56.741024,28.67985,8.68
56.74129,-50.49342,8.9
56.74749,24.520124,6.83
56.748882,46.61778,7.62
56.753536,-30.055265,7.06
56.758816,41.427265,7.67
56.757393,8.664747,10.89
56.75778,-56.679115,8.96
56.764904,8.954889,7.12
56.776775,-56.041435,9.48
56.781776,-11.489415,7.99
56.787186,87.896736,8.81
56.788986,-3.5700421,10.04
56.794323,51.706387,6.9
56.798027,-50.63721,9.27
56.806366,5.439932,9.43
56.809246,60.86913,8.85
56.809753,-74.23896,3.26
56.816975,6.1192083,9.32
56.81718,44.07374,7.06
56.81997,41.596775,8.53
56.822598,-64.32954,8.8
56.821426,23.726751,6.98
56.82211,47.385983,10.26
56.822376,62.475025,8.07
56.830486,82.48363,10.12
56.83215,-50.75402,6.58
56.833233,-29.901726,6.54
56.83633,-76.42157,8.69
56.83626,-58.07674,9.93
56.83737,23.803347,6.99
56.842884,-29.468647,6.93
56.845406,22.922121,8.17
56.84727,-1.9722021,11.59
56.846893,12.449997,9.59
56.853077,12.508232,8.39
56.856964,29.875778,8.19
56.864876,-50.06474,7.83
56.865685,33.32487,9.75
56.87063,-0.35643458,10.72
56.871094,-61.174683,8.98
56.87115,24.105137,2.85
56.872723,24.288343,6.83
56.87682,-17.523973,8.03
56.88223,53.948826,10.28
56.88395,55.92196,6.09
56.892757,16.705925,8.44
56.894985,-36.74869,8.59
56.90118,-36.41322,11.16
56.90419,-76.47089,8.39
56.907654,-27.184656,9.11
56.90907,50.363945,7.72
56.90958,14.086887,8.84
56.912323,70.21345,8.26
56.914097,-70.92184,9.09
56.91521,-23.874676,5.24
56.917015,51.528828,7.34
56.920834,39.160168,10.23
56.920567,-69.8888,7.44
56.928425,62.884445,9.46
56.92914,10.500687,9.46
56.929432,-47.014088,9.49
56.92953,39.837048,8.88
56.93294,-57.63017,7.96
56.93503,14.360152,8.74
56.940155,-2.5659573,8.17
56.9442,70.54937,8.86
56.94515,25.385695,8.32
56.94731,35.018265,9.57
56.94799,-4.836762,7.42
56.95425,32.195415,6.26
56.956425,-7.025906,8.04
56.956722,-36.105785,6.21
56.96944,33.599873,6.57
56.976994,52.467514,9.82
56.982643,-15.104809,7.99
56.9835,-30.167883,5.52
56.984165,-30.097229,7.9
56.987667,18.663353,9.31
56.991734,37.81478,10.43
56.993134,-33.59614,9.14
56.992092,2.7878058,11.05
56.99523,-2.8614166,6.98
56.996033,-26.328606,6.97
57.0013,16.962507,7.98
57.001556,40.530636,7.25
57.004673,-64.836586,7.85
57.004322,68.67287,9.17
57.005997,68.67802,9.41
57.007015,-44.200573,9.25
57.00856,7.12964,7.87
57.010334,-23.197634,8.19
57.0118,-39.93076,9.25
57.013733,-53.75233,8.45
57.017727,45.35494,7.66
57.01848,-0.56176496,9.39
57.023685,-8.045455,8.22
57.027252,24.988417,6.44
57.034798,-58.222298,8.94
57.03551,-21.576014,8.39
57.038956,10.172665,9.3
57.044125,21.32907,7.97
57.047794,-74.694115,7.13
57.047672,-41.177933,9.53
57.049423,7.1462398,10.85
57.053204,-26.955761,12.14
57.06126,-49.08233,8.79
57.06422,34.600826,8.32
57.065983,-41.31086,8.85
57.067787,11.143294,5.08
57.07531,50.736767,6.18
57.07707,29.9475,9.28
57.0789,26.58917,7.98
57.079025,28.785975,10.09
57.086735,23.42125,5.44
57.086983,-22.193384,8.7
57.091408,10.79306,7.93
57.093304,8.5803795,7.4
57.094006,42.881046,7.39
57.094048,3.219181,11.13
57.095837,52.03785,8.75
57.09847,-20.412722,9.34
57.098465,31.962694,8.21
57.10338,-54.293762,6.89
57.103867,-1.5365355,8.62
57.10775,-13.306712,7.59
57.10952,-47.62337,9.04
57.117085,-4.5272384,8.83
57.125015,57.767628,8.5
57.125397,24.345524,6.96
57.128197,9.645948,6.68
57.13428,-31.778751,7.63
57.137234,15.201997,9.45
57.143017,-45.17321,8.81
57.148285,30.656475,9.04
57.14877,-20.902977,5.81
57.14923,2.419998,8.27
57.149494,-37.620155,4.3
57.156086,51.82327,7.7
57.158134,-70.35972,7.33
57.158077,-4.421297,7.64
57.161934,21.056622,10.56
57.162056,15.505355,8.17
57.16231,0.22785664,5.91
57.16262,-6.8157635,8.01
57.164757,51.375977,7.28
57.16712,-77.33679,8.93
57.168175,78.11926,7.13
57.167976,57.020824,8.52
57.17225,48.806747,8.6
57.174545,25.800743,8.44
57.17691,35.637596,10.58
57.18115,-58.00487,8.83
57.18176,34.310333,7.12
57.187172,-28.466604,8.66
57.190083,6.3007183,10.88
57.19009,46.684032,8.16
57.195145,-40.399227,7.24
57.197094,-53.182293,8.34
57.198032,-7.0149794,7.02
57.199463,53.82156,9.47
57.206524,-61.34211,10.31
57.21266,-54.999977,7.18
57.214115,-40.643208,9.79
57.21485,11.708797,8.2
57.22583,50.840244,7.36
57.22796,22.799208,8.12
57.230877,56.0162,10.94
57.234142,16.459486,7.22
57.23561,64.74835,7.67
57.237255,23.857136,6.47
57.238636,50.7049,8.77
57.239166,40.671467,7.78
57.24046,64.349464,9.22
57.242004,14.97564,8.51
57.25084,21.342186,8.11
57.25102,-26.032593,6.95
57.25416,46.802708,7.91
57.261402,55.868393,8.5
57.26179,36.387238,9.72
57.26457,-33.08503,8.72
57.268887,-35.99027,9.06
57.27626,44.21757,9.15
57.28041,32.26427,7.45
57.28382,43.963093,5.95
57.290592,24.053415,3.62
57.29116,69.19989,8.01
57.293915,75.76858,7.78
57.295105,-24.930063,9.69
57.296734,24.136711,5.05
57.298428,-17.971497,8.52
57.300385,-48.290413,8.56
57.307243,70.87105,5.4
57.31839,-1.5087234,8.63
57.32961,-1.4532562,6.55
57.332108,-44.779774,9.3
57.332317,57.118267,6.46
57.337273,-20.874096,9.42
57.33875,-46.74375,8.98
57.339386,-36.092487,6.75
57.340626,24.380957,6.62
57.34571,-0.8410809,9.51
57.347157,15.074952,9.06
57.348167,-18.048157,10.22
57.34924,-53.243168,7.53
57.349693,2.4969325,8.45
57.352646,-44.3434,9.05
57.352974,50.93656,8.26
57.3555,-50.41302,9.09
57.355587,28.636084,8.53
57.361298,57.12218,7.18
57.362522,11.144368,7.64
57.363926,74.12057,10.08
57.36352,-36.20025,4.17
57.364758,12.908965,10.74
57.364872,52.655396,6.73
57.365707,12.912177,9.64
57.370647,-33.01076,9.17
57.37157,34.917515,8.5
57.375072,80.32247,7.16
57.377346,-0.3558622,8.59
57.377674,8.467016,8.27
57.38034,65.52597,4.39
57.385307,-55.348553,9.65
57.386208,33.09138,5.14
57.395615,58.768112,9.01
57.398407,1.348245,8.58
57.399246,-52.079952,7.45
57.40142,38.98207,9.33
57.402493,63.296967,5.82
57.409084,22.533484,7.01
57.40925,67.1655,7.05
57.410854,-75.17874,12.11
57.411026,-2.328568,7.22
57.415672,61.88423,8.9
57.415855,-37.73535,9.18
57.42051,46.255436,9.55
57.4287,10.5592,7.52
57.431377,23.711855,6.17
57.43182,54.715485,8.21
57.431824,-43.082565,9.06
57.43277,-13.886368,8.89
57.43428,11.446532,8.07
57.436386,51.196247,8.96
57.439915,-20.426851,8.61
57.443726,9.4074955,6.77
57.446594,9.87793,7.8
57.447742,21.160042,8.48
57.44844,0.32761315,9.69
57.45381,35.600185,9.5
57.45557,-42.727562,7.35
57.461643,-7.523183,8.99
57.46437,-1.1224431,10.2
57.466545,-20.054829,9.47
57.469173,4.091464,9.87
57.471287,-8.070651,8.09
57.472458,43.225796,9.26
57.478477,-25.503004,8.22
57.478664,19.566349,8.62
57.4794,-35.41485,8.63
57.47947,22.244152,6.05
57.491898,23.848696,6.73
57.493828,27.438753,12.28
57.510857,-45.38538,6.93
57.51153,-34.026436,9.02
57.512768,3.2119915,9.9
57.514423,22.591635,7.29
57.514637,61.79799,7.35
57.514473,37.87388,6.61
57.51753,-83.070786,9.55
57.518417,44.967857,5.65
57.5244,-43.534317,8.29
57.531704,-39.61816,8.13
57.53285,9.924544,8.22
57.53703,6.620688,7.72
57.541473,29.64428,7.82
57.54322,-16.77526,8.12
57.545094,-33.11393,7.89
57.5459,77.17937,8.47
57.549713,42.3509,8.9
57.55164,-16.636648,8.4
57.555046,-25.771738,9.34
57.55507,16.000353,8.55
57.55527,34.820107,6.77
57.557934,-18.746014,7.38
57.559727,-69.94649,8.45
57.561745,-19.792032,9.16
57.562717,-11.741856,8.95
57.56735,-1.5225741,6.47
57.569016,-32.285385,6.93
57.576767,-3.8885763,7.53
57.577824,83.35697,8.94
57.57891,25.579363,5.24
57.57939,-75.895615,7.35
57.581547,-23.829157,9.85
57.584347,-5.0761037,7.75
57.585316,-24.04407,9.34
57.589622,71.33227,4.59
57.5957,17.476366,7.5
57.598167,19.254349,8.53
57.604034,17.246506,9.46
57.60447,52.4819,6.97
57.606274,-69.07893,8.66
57.60577,-10.319877,8.18
57.614635,31.553614,8.59
57.621815,32.431282,9.54
57.624615,-60.427692,7.77
57.625362,34.05228,7.17
57.63219,-64.068504,9.57
57.633442,29.74493,8.8
57.640472,63.455135,11.53
57.64087,-30.555716,9.3
57.641644,-51.8443,8.85
57.643665,-51.025234,8.71
57.644592,-30.689955,7.02
57.646446,-11.99557,7.74
57.647865,-42.565536,8.61
57.648457,-26.600445,9.31
57.650784,46.261223,8.73
57.652905,-66.344315,8.02
57.65644,-36.42559,6.86
57.656708,17.776638,9.12
57.66033,-42.867622,9.6
57.661163,73.90843,9.11
57.663383,60.122997,8.56
57.673397,-4.6223125,8.16
57.67475,1.5639461,6.6
57.6771,54.784283,8.38
57.67887,78.32897,8.1
57.68203,48.58678,8.85
57.683025,-63.163975,8.34
57.684788,-38.98189,7.05
57.68757,-15.615786,8.22
57.692722,8.447752,8.04
57.704327,1.0099351,9.41
57.712708,-34.79859,9.39
57.713726,35.099777,7.84
57.718445,23.96147,6.95
57.720486,72.51527,10.33
57.72747,7.1638393,8.68
57.731686,55.348457,8.26
57.73546,48.056522,8.46
57.73907,49.4743,8.88
57.743256,-44.622257,9.12
57.743587,-63.783356,8.99
57.7447,29.655027,7.95
57.745277,32.16957,9.29
57.745487,-44.07127,8.22
57.74782,-29.400906,7.68
57.74884,-48.52702,7.89
57.752094,69.10277,7.11
57.755527,-26.156736,12.54
57.756035,32.55839,9.1
57.757397,-6.062034,9.27
57.759476,-9.73764,8.31
57.760376,-56.50686,9.21
57.762974,23.903654,10.17
57.762894,-44.364952,8.01
57.764812,-24.110485,8.32
57.765144,-14.707738,8.52
57.76569,1.7249464,7.67
57.766853,56.10756,9.51
57.783222,46.27557,8.88
57.783672,20.55293,10.74
57.78752,5.166391,9.1
57.78792,-55.482597,9.4
57.792866,0.933558,8.11
57.80038,-18.91061,8.69
57.803207,-31.654255,7.53
57.803883,-18.909529,8.6
57.81303,-65.29119,9.08
57.816124,13.046078,6.3
57.82321,-38.210056,9.28
57.824314,54.70466,8.39
57.825016,-33.74988,8.13
57.827877,37.205967,9.12
57.835735,10.055462,8.87
57.83979,0.89929205,10.02
57.84153,-30.872051,7.66
57.842983,-59.250782,9.57
57.84385,57.838196,9.25
57.84757,-58.57238,8.98
57.85161,-30.075983,8.41
,,11.2
57.855392,25.16293,6.79
57.857254,37.44394,8.88
57.86035,-40.08573,7.57
57.86251,12.07172,9.09
57.863396,24.51865,8.86
57.86956,-1.9744477,9.16
57.879826,-21.281113,6.59
57.881462,42.617912,8.31
57.884464,-48.108852,9.07
57.885365,-56.29398,7.48
57.885864,-17.166485,7.71
57.886166,61.3646,8.52
57.89747,5.9387593,11.82
57.902596,22.031355,6.71
57.90342,36.259193,11.75
57.90642,49.7848,8.63
57.90984,47.098988,8.03
57.910755,10.843438,8.27
57.913418,79.70837,10.8
57.915253,-39.81424,9.59
57.924065,68.507484,6.31
57.92422,-47.31686,6.7
57.927452,-22.931583,7.99
57.92853,-60.360043,7.88
57.93245,70.508095,7.49
57.93483,44.953228,11.51
57.937954,2.7673812,8.37
57.946354,35.709267,8.89
57.95897,39.74322,8.62
